time,pitch,intensity
0.01,--undefined--,--undefined--
0.02,--undefined--,--undefined--
0.03,--undefined--,--undefined--
0.04,--undefined--,--undefined--
0.05,--undefined--,0.208880079943
0.06,--undefined--,0.185239264375
0.07,--undefined--,0.172857374065
0.08,--undefined--,0.227104500399
0.09,--undefined--,0.404865293623
0.1,--undefined--,0.553253487318
0.11,0.447652099486,0.658496388727
0.12,0.492077019253,0.748015553488
0.13,0.505147564722,0.814316784565
0.14,0.515754308985,0.850791850257
0.15,0.531287846037,0.873306934362
0.16,0.549313506843,0.895213171496
0.17,0.566693465703,0.908185974972
0.18,0.584756285207,0.900906221635
0.19,0.605304440699,0.871141844471
0.2,0.625505309085,0.831469068769
0.21,0.637622779936,0.796768190495
0.22,0.642114339942,0.754218268098
0.23,0.650556910208,0.707850814448
0.24,0.673056633821,0.716200912052
0.25,0.696991574641,0.760552683266
0.26,0.711066434937,0.798805568657
0.27,0.721825349786,0.824944212281
0.28,0.730183723353,0.840594558558
0.29,0.736291935733,0.848743953035
0.3,0.739532322326,0.851095290022
0.31,0.738993230223,0.846583296915
0.32,0.736341031585,0.833297636121
0.33,0.73338796756,0.811644165443
0.34,0.729741772963,0.778084022097
0.35000000000000003,0.723740651408,0.721339474425
0.36,0.718268157202,0.634171810376
0.37,0.712366590983,0.545436158883
0.38,0.688167524681,0.549215108325
0.39,0.668277054751,0.630070535134
0.4,0.677815086834,0.717088382264
0.41000000000000003,0.68952873778,0.775720692126
0.42,0.702438948445,0.798975308506
0.43,0.709661655167,0.790830054308
0.44,0.706911932624,0.758813977185
0.45,0.68832695526,0.710718084719
0.46,0.670217238244,0.661700945536
0.47000000000000003,--undefined--,0.655314997309
0.48,--undefined--,0.689552022215
0.49,--undefined--,0.730761726332
0.5,--undefined--,0.758732417819
0.51,--undefined--,0.759577476312
0.52,--undefined--,0.742648099965
0.53,--undefined--,0.721344722813
0.54,--undefined--,0.689332408645
0.55,--undefined--,0.636411566085
0.56,--undefined--,0.57295652185
0.5700000000000001,--undefined--,0.594849247503
0.58,0.598559804946,0.675753382937
0.59,0.592116844012,0.735091451209
0.6,0.58056230482,0.771362991275
0.61,0.563552183335,0.798973285565
0.62,0.546648650368,0.818574587471
0.63,0.533729372077,0.825073612371
0.64,0.525333976947,0.820490821499
0.65,0.519080255114,0.811505104502
0.66,0.51332673997,0.804731111824
0.67,0.509342358169,0.800481910618
0.68,0.50728713241,0.794749996322
0.6900000000000001,0.505290967377,0.789302206336
0.7000000000000001,0.502535804783,0.787177893248
0.71,0.50037946012,0.784057144486
0.72,0.501114987815,0.772563733951
0.73,0.505785012247,0.74551641701
0.74,0.512345477031,0.697959371324
0.75,0.512326280322,0.632479895911
0.76,0.46267812017,0.558664251905
0.77,0.364764141205,0.483494640833
0.78,0.31375187144,0.400952644247
0.79,--undefined--,0.321428121109
0.8,--undefined--,0.312163428431
0.81,--undefined--,0.405741185873
0.8200000000000001,--undefined--,0.566395464428
0.8300000000000001,0.36650437641,0.696540053595
0.84,0.371774223849,0.78277366944
0.85,0.384840531321,0.835495663307
0.86,0.395473700094,0.862627559943
0.87,0.402056458412,0.869780129821
0.88,0.404207401783,0.860591063049
0.89,0.402312583517,0.836308032265
0.9,0.394448805351,0.801295931237
0.91,0.3778008397,0.771311370136
0.92,0.355141487426,0.751440053989
0.93,0.341540822133,0.726975500163
0.9400000000000001,--undefined--,0.72078764499
0.9500000000000001,--undefined--,0.745949208915
0.96,--undefined--,0.76797865162
0.97,--undefined--,0.77819363195
0.98,--undefined--,0.782220036182
0.99,--undefined--,0.769361138461
1,--undefined--,0.717425348945
1.01,--undefined--,0.610881782565
1.02,--undefined--,0.452714320303
1.03,--undefined--,0.370511194878
1.04,--undefined--,0.506893113489
1.05,--undefined--,0.649093902707
1.06,--undefined--,0.761721227912
1.07,0.378627996648,0.835555811244
1.08,0.354701705073,0.869288032384
1.09,0.317325939717,0.878413223177
1.1,0.306471373959,0.880319234643
1.11,0.298094327189,0.878314980643
1.12,0.294357666048,0.872266626208
1.1300000000000001,0.299847743041,0.863949163606
1.1400000000000001,0.321557267661,0.855328054681
1.1500000000000001,0.347148986899,0.853677263269
1.16,0.359178177047,0.856996068955
1.17,0.3693039773,0.860918885408
1.18,0.377796151162,0.862598733208
1.19,0.386756964691,0.850348800909
1.2,0.397907304007,0.808983923506
1.21,0.425476053777,0.741601588558
1.22,0.447399038435,0.682899273517
1.23,0.428294648635,0.635709524544
1.24,0.396397508717,0.566430302277
1.25,0.376890713951,0.461733496486
1.26,--undefined--,0.403189721148
1.27,--undefined--,0.449513425568
1.28,--undefined--,0.504145162062
1.29,--undefined--,0.54277998346
1.3,--undefined--,0.558178586579
1.31,--undefined--,0.555553557624
1.32,--undefined--,0.544842833254
1.33,--undefined--,0.529126739278
1.34,--undefined--,0.516767035788
1.35,--undefined--,0.513020813131
1.36,--undefined--,0.501139845079
1.37,--undefined--,0.475099805215
1.3800000000000001,--undefined--,0.441891182707
1.3900000000000001,--undefined--,0.404673793977
1.4000000000000001,--undefined--,0.369297079269
1.41,--undefined--,0.333104627488
1.42,--undefined--,0.283508932317
1.43,--undefined--,0.213453033889
