time,pitch,intensity
0.01,--undefined--,--undefined--
0.02,--undefined--,--undefined--
0.03,--undefined--,--undefined--
0.04,--undefined--,--undefined--
0.05,--undefined--,0.0
0.06,--undefined--,15.1745021738
0.07,--undefined--,25.0658775949
0.08,--undefined--,31.2407731379
0.09,--undefined--,34.579659577
0.1,--undefined--,36.275236099
0.11,--undefined--,37.5363254076
0.12,--undefined--,38.5856935755
0.13,--undefined--,39.922339295
0.14,--undefined--,42.2131626451
0.15,--undefined--,43.5919889452
0.16,--undefined--,43.7661744247
0.17,--undefined--,44.4195948326
0.18,--undefined--,45.3298264116
0.19,--undefined--,45.5572305689
0.2,--undefined--,44.9420297806
0.21,--undefined--,43.6266753441
0.22,--undefined--,42.1012063242
0.23,--undefined--,41.2710093166
0.24,--undefined--,41.6737050578
0.25,--undefined--,43.0351645276
0.26,--undefined--,43.9586575239
0.27,--undefined--,43.2258475965
0.28,--undefined--,42.4729529961
0.29,--undefined--,45.2004549835
0.3,--undefined--,48.1202493902
0.31,--undefined--,47.8242199009
0.32,--undefined--,45.0882773476
0.33,--undefined--,42.8635106009
0.34,--undefined--,43.3546266131
0.35000000000000003,--undefined--,49.9714808165
0.36,--undefined--,58.1165511583
0.37,--undefined--,62.2453165043
0.38,--undefined--,63.4104074001
0.39,--undefined--,63.4277183527
0.4,--undefined--,63.2643634289
0.41000000000000003,--undefined--,62.2708172114
0.42,--undefined--,60.5881299677
0.43,--undefined--,60.2527559558
0.44,--undefined--,61.6631284627
0.45,--undefined--,66.7522399065
0.46,--undefined--,75.3029865425
0.47000000000000003,10.8611644218,81.9024247823
0.48,11.0067604389,85.9821697148
0.49,11.1604241732,88.1539011766
0.5,11.2988947444,88.9742257157
0.51,11.3416261365,89.0239279135
0.52,11.2877633699,88.8933934408
0.53,11.2634889249,88.9263082194
0.54,11.2276790474,89.0284796755
0.55,11.2079349495,89.0348269876
0.56,11.197772939,88.9069790068
0.5700000000000001,11.2120882399,88.6435729941
0.58,11.2026671679,88.2793904122
0.59,11.1669797159,88.059254224
0.6,11.1441943223,88.115380611
0.61,11.0751302378,88.2334587778
0.62,10.9238633995,88.1077811107
0.63,10.7074036587,87.8131472839
0.64,10.5234563731,87.4674116866
0.65,10.3136261994,86.7009317953
0.66,10.0470481755,84.8748169965
0.67,9.1817129097,81.6112112226
0.68,8.14963810238,77.3734652821
0.6900000000000001,--undefined--,73.3311759161
0.7000000000000001,--undefined--,69.7462925063
0.71,--undefined--,66.5710463061
0.72,--undefined--,64.3761136108
0.73,--undefined--,63.2774517633
0.74,--undefined--,63.0839169712
0.75,--undefined--,64.1662013615
0.76,--undefined--,66.3179737006
0.77,--undefined--,67.6301900807
0.78,--undefined--,67.8521769932
0.79,--undefined--,68.0973842239
0.8,--undefined--,69.3932018107
0.81,8.44852170341,72.1927040415
0.8200000000000001,7.62189383174,75.3090359838
0.8300000000000001,7.28276703469,77.9135599175
0.84,6.7645260601,79.7163713027
0.85,6.35796552002,80.6786417506
0.86,6.58986769064,81.5044825631
0.87,6.50501939419,82.1198790179
0.88,6.81190456774,82.2451291953
0.89,6.52957033023,81.8393025268
0.9,--undefined--,81.0616777089
0.91,--undefined--,80.2075595223
0.92,--undefined--,79.1131756852
0.93,--undefined--,77.9814379629
0.9400000000000001,--undefined--,76.7484881909
0.9500000000000001,--undefined--,75.2837290747
0.96,--undefined--,72.5913637377
0.97,--undefined--,68.6568944132
0.98,--undefined--,65.0708770589
0.99,--undefined--,62.045554496
1,--undefined--,58.7138244847
1.01,--undefined--,56.2655211615
1.02,--undefined--,55.9216868811
1.03,--undefined--,56.9993790466
1.04,--undefined--,59.2936803612
1.05,--undefined--,62.1519541734
1.06,--undefined--,63.9002327398
1.07,--undefined--,64.0251444629
1.08,--undefined--,63.5466968183
1.09,--undefined--,63.555330704
1.1,--undefined--,66.4079063843
1.11,--undefined--,75.6076265793
1.12,--undefined--,83.7945520598
1.1300000000000001,12.3669336258,88.6642309519
1.1400000000000001,12.2683242509,91.0398294247
1.1500000000000001,12.0184960613,91.8663029537
1.16,11.9599079811,92.1135541579
1.17,12.0729598854,92.2586983224
1.18,12.3231021184,92.0472966309
1.19,12.5505270671,91.6814648914
1.2,12.6969644869,91.747521353
1.21,12.771124608,92.0760226166
1.22,12.7537514368,92.2937307691
1.23,12.6629028899,92.3403716498
1.24,12.4929940302,92.0029948164
1.25,12.1893687877,90.7721212881
1.26,11.3525657699,88.3058772725
1.27,10.3044588503,84.591727076
1.28,8.90344002479,79.8358446531
1.29,7.72697174504,74.4182595276
1.3,7.35463647995,69.9643804411
1.31,7.67070392702,69.0486045534
1.32,8.50406115979,70.7574983129
1.33,8.79537351922,73.4368065972
1.34,8.7091493655,76.0557469379
1.35,8.53312623858,78.7112179667
1.36,8.36174315134,81.233334908
1.37,8.15719027521,82.9043218631
1.3800000000000001,7.53058703873,83.010961542
1.3900000000000001,6.55382509306,81.31271865
1.4000000000000001,5.64276337619,78.1179027765
1.41,4.84386390692,73.9501310248
1.42,--undefined--,69.5536294891
1.43,--undefined--,66.8087735827
1.44,--undefined--,67.7489887681
1.45,--undefined--,73.5670225647
1.46,7.41714066361,80.8602851541
