time,pitch,intensity
0.01,--undefined--,--undefined--
0.02,--undefined--,--undefined--
0.03,--undefined--,--undefined--
0.04,--undefined--,--undefined--
0.05,--undefined--,74.53930585664372
0.06,--undefined--,75.82234056001516
0.07,--undefined--,76.99956590132472
0.08,--undefined--,78.7093005726544
0.09,--undefined--,80.29425519533244
0.1,--undefined--,80.43764674387168
0.11,--undefined--,79.59832294074394
0.12,--undefined--,78.2282398048228
0.13,--undefined--,76.04467709316158
0.14,--undefined--,74.80393304967868
0.15,--undefined--,76.64867499258908
0.16,--undefined--,78.74120482649133
0.17,--undefined--,79.60039909346919
0.18,--undefined--,79.91055960421575
0.19,--undefined--,80.04586613845828
0.2,--undefined--,79.80928446155939
0.21,--undefined--,79.26380951328616
0.22,--undefined--,78.65657652173692
0.23,83.06214138373383,78.40872540986945
0.24,81.6581714603214,78.46049342971409
0.25,80.68739845937843,78.34279159336975
0.26,81.52860084122189,78.15210785356075
0.27,81.86630492305339,77.83727198848835
0.28,82.45544968451232,76.9283618948443
0.29,83.26239293909706,75.83464605233594
0.3,--undefined--,75.50490621108271
0.31,--undefined--,75.83999049288684
0.32,--undefined--,75.96740199541794
0.33,--undefined--,76.22361980585124
0.34,109.95097916363491,76.67005375186531
0.35000000000000003,109.38121647039254,76.2041950203778
0.36,108.64406546481537,74.71891270996058
0.37,--undefined--,73.9504962009601
0.38,--undefined--,74.70280733511014
0.39,--undefined--,75.0282378002169
0.4,--undefined--,74.45315840086501
0.41000000000000003,--undefined--,73.9507750790762
0.42,--undefined--,73.8388244106045
0.43,--undefined--,74.43405423141343
0.44,--undefined--,75.99181250726367
0.45,--undefined--,77.09746202554665
0.46,--undefined--,77.30900380934472
0.47000000000000003,--undefined--,76.81148587566293
0.48,--undefined--,75.40659858589275
0.49,--undefined--,73.95096153856088
0.5,--undefined--,73.70244401602518
0.51,74.33277609789245,74.08646409648728
0.52,74.16192883531659,74.65663908744271
0.53,73.90197990094842,75.16934710957283
0.54,74.17225964096846,75.3064574552446
0.55,74.22535156992431,74.90398610530622
0.56,74.03705105127763,74.42942866813363
0.5700000000000001,73.9468239611842,75.12077879904665
0.58,--undefined--,76.89379686352342
0.59,--undefined--,78.32066262376875
0.6,--undefined--,79.14200170281416
0.61,--undefined--,79.4941079414718
0.62,--undefined--,79.09120664318552
0.63,--undefined--,78.74467845874074
0.64,--undefined--,78.5253728314543
0.65,--undefined--,77.84494412529575
0.66,--undefined--,77.08859758636025
0.67,--undefined--,76.6654705374516
0.68,--undefined--,77.12043731039046
0.6900000000000001,--undefined--,78.37847095948824
0.7000000000000001,--undefined--,78.93627235453327
0.71,--undefined--,78.03672975286904
0.72,--undefined--,76.30621396212538
0.73,--undefined--,75.16943699199126
0.74,--undefined--,74.80257444719013
0.75,--undefined--,74.52129469727747
0.76,--undefined--,74.31473054797382
0.77,--undefined--,74.2642962226935
0.78,--undefined--,74.32350137821079
0.79,--undefined--,74.2186081608648
0.8,--undefined--,73.84550330011639
0.81,--undefined--,73.7050218748976
0.8200000000000001,--undefined--,74.44842076961692
0.8300000000000001,--undefined--,75.79510149483812
0.84,--undefined--,76.59596008300308
0.85,--undefined--,76.3387598543305
0.86,--undefined--,75.61366351946762
0.87,--undefined--,74.97362736034235
0.88,--undefined--,74.61638347157529
0.89,--undefined--,74.42558819416146
0.9,--undefined--,74.14565840468983
0.91,--undefined--,73.70561588022343
0.92,--undefined--,73.43729873384902
0.93,--undefined--,74.8744001708069
0.9400000000000001,--undefined--,78.25622433359858
0.9500000000000001,--undefined--,80.80897050307046
0.96,--undefined--,81.48695310527447
0.97,--undefined--,80.66262946907905
0.98,--undefined--,78.99688443708236
0.99,--undefined--,77.16941665094733
1,--undefined--,76.07830732478473
1.01,--undefined--,75.57986595113441
1.02,--undefined--,75.13733860009862
1.03,--undefined--,74.78586848869611
1.04,--undefined--,74.1048544723873
1.05,--undefined--,73.52509817215015
1.06,--undefined--,73.7384216013009
1.07,--undefined--,75.28241763632732
1.08,--undefined--,77.19563360521964
1.09,--undefined--,77.88127986579116
1.1,--undefined--,77.06436500437387
1.11,--undefined--,75.61220738281688
1.12,--undefined--,74.3971664305106
1.1300000000000001,--undefined--,73.23090295841614
1.1400000000000001,--undefined--,72.35321225389151
1.1500000000000001,--undefined--,72.34289255170138
1.16,--undefined--,72.56123380979798
1.17,--undefined--,72.60325812997311
1.18,--undefined--,73.0425723732379
1.19,--undefined--,73.99887096106015
1.2,--undefined--,75.15784013303984
1.21,--undefined--,76.38146475145888
1.22,--undefined--,77.39437480381734
1.23,--undefined--,77.66798317100351
1.24,--undefined--,76.60458245981484
1.25,--undefined--,74.74673314368789
1.26,--undefined--,73.5750616534979
1.27,--undefined--,73.4603286154694
1.28,--undefined--,73.66900139319884
1.29,--undefined--,73.6325832828002
1.3,--undefined--,73.18682304829979
1.31,--undefined--,73.09391719401566
1.32,--undefined--,74.47570233087251
1.33,--undefined--,76.77201633599506
1.34,--undefined--,78.7846458282166
1.35,--undefined--,79.81974185406955
1.36,--undefined--,79.37146564837023
1.37,--undefined--,77.49063817858688
1.3800000000000001,--undefined--,75.60476430546973
1.3900000000000001,--undefined--,75.099156890703
