video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_2_z,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,eyebrow_raise,frown
AndyWoodhull,5,8,1,0,5,1,150,0.132297382452,0.0429854082746,0.0194232198056,0.132817504552,0.0452899227094,0.0217354288762,68.3092272718,18.5454969055,28.0902471246,0.124214569593,0.180326180097,0.0740800641236,0.0759490793237,0.121562602336,0.189050571406,0.078278800547,105.934469249,26.487227001,0.0502562264928,0.0,0.155167294569,0.162259277096,0.574629154273,0.515151290407,0.440504287672,0.53860063971,0.645995299865,0.548973323059,0.166001836082,0.725641810742,0.166444660791,0.336354869456,1.18753766804,1.08254692751,0.367276325589,0.0,0.0,0.479606475524,0.16164700404,0.196615660925,0.379803316579,0.432515145666,0.361515576849,0.428513898344,0.282288506487,0.373926502247,0.481608044705,0.34814947033,0.196615660925,0.49804988834,0.495211974137,0.27220205681,0.34814947033,0.0949569070573,0.0678151415668
AndyWoodhull,10,12,1,8,10,241,300,0.0363162715554,0.0321685640668,0.0116218709455,0.0436233725453,0.0312063707899,0.0071722056437,48.2466615362,8.5824912956,10.3044679175,0.0747587362031,0.407870723773,0.0324188724887,0.0310011127721,0.0709365123838,0.434474290874,0.0345418325543,81.4501163531,14.4802759669,0.606799123676,0.374484130425,0.189961143663,0.190426461841,0.333165012562,0.253875745905,0.348470167137,0.63102785104,0.310213110689,0.344834437716,0.262254995389,0.381858896166,0.0922907730056,0.831593458034,0.808395673451,0.798186410729,0.481600816452,0.403375587272,0.323731771513,0.454419602505,0.0,0.426521868085,0.485961101417,0.375823014001,0.501692052214,0.436666882305,0.36008473579,0.445948490856,0.497167116011,0.0,0.0,0.503097748586,0.499717434281,0.342803331801,0.403375587272,0.0813371489665,0.178236080791
AndyWoodhull,20,21,1,12,20,361,600,0.120678541127,0.0469708407281,0.0111796674721,0.127337083578,0.0485071451233,0.031274000948,46.2439295547,7.68952780104,16.6907419574,0.10010921989,0.326010304465,0.046643067094,0.0508411883693,0.0995976145515,0.352922916266,0.0472343883985,79.7943868427,13.0682083926,0.358828089482,0.193044649137,0.401892787942,0.34612213864,0.48042615843,0.314799144972,0.151492431899,0.794725996812,0.549495085787,0.599492002797,0.332338861627,0.334380052465,0.202861359953,0.396340162565,0.9558169731,0.922548071402,0.488378680632,0.331410072242,0.336085223634,0.499302162954,0.380761184337,0.495376109173,0.500975338812,0.0,0.44091242406,0.490050946601,0.495376109173,0.462770144257,0.482901504781,0.336085223634,0.270562975239,0.49403696664,0.500888332205,0.455479577749,0.484037384588,0.0919201495591,0.179257821167
AndyWoodhull,47,48,1,21,47,631,1410,0.159422761927,0.0391688131427,0.019247525231,0.154112865265,0.0326915300028,0.0286246707447,87.0582010352,12.2890982032,11.8562764162,0.134179853945,0.328252596479,0.0897545681957,0.038282266172,0.134661901091,0.347721760706,0.0933550033001,154.293203724,21.6314052289,0.639981075036,0.307780462236,0.159194345096,0.270211700266,0.219062982155,0.517626793039,0.498982660942,0.729137346262,0.531314028761,0.389324295658,0.208094282547,0.516317939896,0.0963972829659,0.578644319856,0.882508350446,0.757409418753,0.521928092707,0.486200746124,0.404988072088,0.476048213784,0.350898258148,0.497270453529,0.499998354232,0.365886791781,0.433290541319,0.47962844808,0.491231831911,0.436212969826,0.476048213784,0.209952808251,0.296740685442,0.494162960003,0.487417805021,0.325769149841,0.473925984913,0.0889246873176,0.0999698824677
AndyWoodhull,57,62,1,48,57,1441,1710,0.11819533576,0.060308349616,0.0156354404016,0.109267017381,0.0782015502862,0.0307430891119,81.2399646167,11.0459907582,14.831580828,0.197659262433,0.266740412384,0.0545494580688,0.0419477492969,0.204424851634,0.275683656767,0.0566375107263,136.485419385,18.8254015244,0.77732229382,0.449087939569,0.269536164337,0.487631667497,0.289076426515,0.307427712688,0.552213611325,0.74295232785,0.775544405209,0.372459586579,0.15696532673,0.49017168961,0.152733720403,0.692655761412,1.07792070311,0.861664041461,0.464248204489,0.486652351076,0.489234228974,0.49360498008,0.31939033897,0.498600547384,0.4390419269,0.355906476971,0.42605491046,0.500708571312,0.476069200347,0.159209461042,0.499552326092,0.314853283037,0.414008455849,0.49003564204,0.455797781685,0.406202767618,0.487542737582,0.228514002267,0.0588415169192
AndyWoodhull,65,66,1,62,65,1861,1950,0.108730814193,0.0412529596267,0.0140783949111,0.0979785071693,0.04021048018,0.0391397142039,22.6728875489,3.50234652,6.1768438951,0.0511807927195,0.134934984616,0.0329036874271,0.0214799100404,0.0539836879625,0.14534375274,0.033009341118,38.9151599931,6.16922569614,0.153667069573,0.00963000566594,0.0,0.0160344816673,0.108043285543,0.0590643343591,0.062761727187,0.0581571053259,0.117407325209,0.347100910806,0.682884576274,1.08790257166,0.497599202394,0.32506962792,0.769638258438,0.961018610384,0.575936974371,0.34183904485,0.496680617153,0.207234932151,0.47404546314,0.0,0.180511134457,0.0,0.0,0.0,0.393613180458,0.487547814487,0.425322085489,0.496680617153,0.230344690962,0.230344690962,0.494791851469,0.46082485888,0.353509248838,0.0541096635426,0.0655443334198
AndyWoodhull,68,72,1,66,68,1981,2040,0.0479631450897,0.0332905648034,0.00753343687902,0.0276869193042,0.0298932037457,0.00769264183725,38.5132909847,4.6904213288,7.94410476167,0.0758486888442,0.289109517777,0.0501825686907,0.0396889599202,0.0589335724753,0.302358060218,0.0518915363334,70.6689488841,8.42663337054,0.8104907641,0.327893027518,0.4534897466,0.368958144185,0.0635806910436,0.214184119052,0.186642964461,0.91958262644,0.520809672921,0.337105428826,0.425592188828,0.835305896404,0.141317039271,1.1205001603,1.1222970231,0.702975207809,0.0427809083252,0.445948490856,0.390204929499,0.490301417728,0.323731771513,0.0,0.503097748586,0.278717806785,0.497167116011,0.403375587272,0.445948490856,0.342803331801,0.485961101417,0.0,0.501692052214,0.469101798307,0.36008473579,0.390204929499,0.426521868085,0.0405175714676,0.0429445931858
AndyWoodhull,82,83,1,72,82,2161,2460,0.143763184474,0.0508236492796,0.018782907928,0.156229895201,0.0521872731344,0.0215963947196,97.1840400679,5.14893210385,11.1230572694,0.0955759908469,0.32470162794,0.0886396450188,0.0382914203132,0.0934161646533,0.335504611722,0.0903607388806,173.856264843,9.22392806243,0.772075160684,0.368568169477,0.276081245822,0.435579742862,0.259508028802,0.356127625466,0.243089459546,0.656706579465,0.834834027655,0.382242250491,0.121294241717,0.737197724084,0.0760171803101,1.10825873415,0.866861506469,0.850319132985,0.618341557791,0.498324953416,0.482699580664,0.459023246837,0.446415177375,0.492655082284,0.500289771105,0.188256093513,0.387586074879,0.47335939759,0.499486916232,0.266506362073,0.465953428518,0.0,0.373300683395,0.498324953416,0.500824292671,0.439367133797,0.48449769412,0.0817259990056,0.0969860255005
AndyWoodhull,95,96,1,83,95,2491,2850,0.121026333851,0.0389737040803,0.0237474311043,0.103632545354,0.0353229255818,0.0124340513232,71.4757792683,10.6308085349,12.6006625732,0.105310487523,0.340977526199,0.0711212679883,0.0420538930019,0.10105002974,0.359426412256,0.0733601015086,127.751899667,19.0951428212,0.931754739189,0.515565285082,0.365629560819,0.670852824364,0.211698214732,0.306386486597,0.367024538638,0.975023624646,0.55679741331,0.381090831785,0.0948996669662,0.80964194917,0.170539803722,1.16130761416,0.867852126581,0.854133847061,0.558902331873,0.500664986453,0.494154940823,0.490003758221,0.340407751566,0.402627935073,0.473034875238,0.288956435691,0.494600996224,0.438327410984,0.500417652864,0.460099366227,0.499388360035,0.324762132318,0.337382555193,0.497276706234,0.476749737909,0.280918487347,0.462447768638,0.128188182284,0.0640699190777
AndyWoodhull,103,104,1,96,103,2881,3090,0.118466181689,0.0397628006864,0.0126685486657,0.114867642814,0.0428877060184,0.0257523688387,56.356356598,7.71118672527,7.29889717823,0.104957964648,0.189250924566,0.0422644789543,0.0250105986067,0.104690334386,0.203227495454,0.0427643291941,99.2413802868,13.2790893515,0.404342930734,0.10327396624,0.00257927933011,0.162812213545,0.310972701412,0.422316392219,0.0923618659603,0.360064757141,0.632381247322,0.275533833569,0.256340869499,0.334726804237,0.100449551608,0.541676470167,0.95824731899,0.749139258659,0.582576371145,0.429834093477,0.496719702166,0.203018910594,0.19188361324,0.491068554643,0.459352571223,0.0,0.19188361324,0.491068554643,0.498916575108,0.498916575108,0.477352194233,0.318918198757,0.19188361324,0.500375798625,0.497910878222,0.213467717984,0.459352571223,0.0604498810993,0.0726105949968
AndyWoodhull,110,111,1,104,110,3121,3300,0.155396865817,0.0362340773051,0.0160995166199,0.167852641555,0.0384442439799,0.0298085156414,104.703366939,5.01299083628,8.73935514942,0.0507672830415,0.325215605075,0.0429082117812,0.0295957733586,0.0514773683859,0.334150694262,0.0430801916611,185.945759867,8.83771239499,0.501813630568,0.0747453158945,0.164105785764,0.264017483762,0.234923670598,0.49397180284,0.25395758185,0.545700276262,0.687656259751,0.40568997503,0.312270984113,0.412677731857,0.182281195658,0.525060123472,0.902131921587,0.784031045473,0.368452433001,0.363444450232,0.373717546376,0.486184041705,0.451873814393,0.496917874806,0.484745576941,0.47830006243,0.464239498112,0.487554609461,0.437389695237,0.451873814393,0.500899253417,0.378626679768,0.352520409841,0.492368829167,0.487554609461,0.268568636204,0.491264472685,0.0929202390489,0.109338301731
AndyWoodhull,115,116,1,111,115,3331,3450,0.149637347485,0.049015389677,0.0403161120002,0.152133576338,0.041227481948,0.0149899751903,78.3538894499,7.41998572459,6.64605368519,0.113662936995,0.0871415277785,0.0280596665102,0.0246758112316,0.112241301928,0.0905940784138,0.0303446727476,139.705731219,12.7875948973,0.0702568102046,0.0110523165208,0.0,0.0,0.381562623883,0.429651650612,0.413341290729,0.313158334298,0.446130894384,0.462055662933,0.300685468653,0.308125783181,0.26497208767,0.151265989008,0.830078305939,0.723964877042,0.86660764224,0.28976470702,0.490169467065,0.0,0.180258140451,0.495073771488,0.501817425257,0.277544252913,0.0,0.467126624068,0.350170026729,0.500979432868,0.463741331357,0.470338694342,0.0,0.488236981537,0.434828276739,0.401677156203,0.481521282082,0.106673458183,0.0738796079151
AndyWoodhull,127,131,1,116,127,3481,3810,0.160537410239,0.0480249887491,0.0192037576871,0.158579214325,0.0515265187745,0.0429807993271,98.2764102491,10.2051357046,17.1024771481,0.120020046341,0.343690584244,0.12703041009,0.0717612493269,0.118780670856,0.353993011314,0.13003854613,174.777624491,18.5421790042,0.739664391757,0.325401384952,0.378128850866,0.302925020196,0.215011320693,0.280294376061,0.412956788445,0.903517188361,0.523447586821,0.429675830005,0.237432229967,0.671822154407,0.205401136842,0.838277394331,0.817342826807,0.765323976178,0.427802608379,0.41970660419,0.499645264233,0.50001381578,0.227435697303,0.450568398509,0.386280325202,0.362019755537,0.446038099476,0.388764086519,0.499838787679,0.431009918215,0.464062656757,0.260082670131,0.308382774366,0.480905550281,0.49400942945,0.330358838732,0.449083887316,0.0844800546915,0.100872823495
AndyWoodhull,144,145,1,131,144,3931,4320,0.146412886947,0.0355365387454,0.0236263190969,0.150813770409,0.0390096196094,0.0161813186609,80.9564392601,5.59478000142,9.48019073741,0.0834791002988,0.233441557237,0.0619302204841,0.0410265705923,0.0835056962716,0.243775032196,0.0634061261596,151.803432135,10.3425265636,0.868331516167,0.366230444508,0.00869205303367,0.297002652496,0.289210681094,0.230764669842,0.181429976501,0.335786125085,0.676971426289,0.405173193932,0.412698640146,0.452375235193,0.154847456037,0.399304272563,0.834653420065,0.746946357584,0.457357376039,0.494682021657,0.394619738466,0.356267277033,0.459958184915,0.402426559739,0.348495074315,0.158264931504,0.245250178638,0.394619738466,0.499845075201,0.495819980472,0.479553601227,0.334747510995,0.303778416308,0.489996159414,0.500477657283,0.429799302595,0.340371287771,0.0599227479427,0.0834698822529
AndyWoodhull,154,155,1,145,154,4351,4620,0.142757634063,0.0470834011668,0.0205055336247,0.129178324112,0.0511841660709,0.025505632765,76.7756602624,8.75654135177,10.5692644318,0.114906359828,0.276912887732,0.0911893417781,0.0337176980907,0.111212216324,0.294387896778,0.0931448379279,139.513527347,16.0606711167,0.549918343992,0.21112651826,0.230652949338,0.121790079122,0.330782344174,0.385757480949,0.288624869666,0.565139780693,0.57385497355,0.412347532254,0.411983702215,0.499807835078,0.18092245552,0.278653926375,0.891936887293,0.779344712415,0.478482144217,0.355906476971,0.492949044874,0.383035550519,0.262377735864,0.499262846388,0.480674293468,0.305441945009,0.35219263626,0.495400849745,0.455797781685,0.454087862495,0.48573198764,0.411456478841,0.35219263626,0.490807694834,0.480674293468,0.43488268757,0.488403311107,0.084226702087,0.120685829127
AndyWoodhull,157,158,1,155,157,4651,4710,0.0516999280137,0.0490581566804,0.0170173106472,0.0624338137715,0.0383662197152,0.0218647435446,25.4986283903,5.94220670239,6.02141163159,0.0920442150565,0.229884037205,0.0401999183823,0.0266015007839,0.0909182805945,0.247937167737,0.0407600504622,46.5392893843,10.6686472697,0.707811410946,0.295969670115,0.00336946727073,0.363589764507,0.146664239496,0.175924074751,0.172172017249,0.429249850573,0.569690259522,0.266143926788,0.184971897686,0.284981279698,0.173217119384,0.362145613146,0.990321346298,0.763421320899,0.705328742796,0.501692052214,0.219784177651,0.436666882305,0.278717806785,0.501692052214,0.375823014001,0.219784177651,0.403375587272,0.50421948409,0.278717806785,0.494032181756,0.494032181756,0.499717434281,0.129099444874,0.494032181756,0.469101798307,0.0,0.436666882305,0.0734338713692,0.0472057216503
AndyWoodhull,166,168,1,158,166,4741,4980,0.0733550060024,0.0550021564092,0.0217282551285,0.0734934991227,0.0415042598716,0.0156065572869,54.9353702758,9.81202224369,9.19293862663,0.0889634380629,0.283199042672,0.0960614469935,0.0392619876659,0.083882505105,0.295200141964,0.0981414948399,101.996468616,18.1844563308,1.07694742772,0.401881999769,0.491992333803,0.38277349411,0.146183353695,0.349841888242,0.143715214571,0.809973926248,0.53254917132,0.436396092218,0.282970057839,0.792265724471,0.238337706216,0.986427210305,0.765990033678,0.946822818065,0.535964843411,0.495376109173,0.43863297213,0.486193623866,0.242567335257,0.428987975826,0.31664097378,0.0,0.331410072242,0.35367664435,0.49331302495,0.497115108363,0.500888332205,0.391128075633,0.326614645902,0.453542541356,0.482901504781,0.300626959932,0.486193623866,0.0837119071449,0.0594630627471
AndyWoodhull,173,174,1,168,173,5041,5190,0.198547400581,0.0453894654015,0.0541670012057,0.200366366734,0.0430422498535,0.0232672290594,98.7303363687,14.772261277,11.7937146476,0.0853686910657,0.106099160899,0.0861906757909,0.0450110455497,0.0787549579957,0.114078979586,0.0911344785569,183.785445557,26.4912160195,0.34976541026,0.05240664716,0.0862394893764,0.0,0.21658308588,0.369064474077,0.133155670705,0.251964011525,0.324448697774,0.326623374594,0.218828097257,0.45034670258,0.134809940881,0.124491952214,0.787516546071,0.918938411301,0.89381521382,0.301005027941,0.494081300088,0.0,0.282288506487,0.406270757515,0.282288506487,0.0,0.0,0.180106853693,0.483508800981,0.495211974137,0.459792775034,0.379803316579,0.326050187597,0.390949054623,0.470565369888,0.470565369888,0.501675046568,0.0716160009322,0.0680698717977
AndyWoodhull,177,181,1,174,177,5221,5310,0.0533061350684,0.11197982084,0.0198772335362,0.0765141756975,0.129271614235,0.0291567072963,7.00046936925,11.8119190924,10.3242561436,0.0631356114477,0.108153394907,0.107447582274,0.0417396271039,0.0591049432004,0.118495195489,0.109914219814,12.0194748462,22.8652584953,0.171420192041,0.0,0.0181778322621,0.259732445451,0.157698825746,0.133277432188,0.00465909901143,0.693838630601,0.444865602356,0.106348777662,0.434926881115,0.698614072052,0.100628275919,0.310869030922,0.545927068479,0.485615070763,0.497546400725,0.402240913892,0.34183904485,0.0,0.301680685419,0.286177616115,0.0,0.0,0.269321985892,0.148231354079,0.230344690962,0.34183904485,0.374765844498,0.250841281121,0.207234932151,0.207234932151,0.329377273449,0.0,0.207234932151,0.0757648395779,0.0703844863602
AndyWoodhull,186,187,1,181,186,5431,5580,0.101948286844,0.0290538260002,0.0299187667131,0.0997413267062,0.0364907491849,0.0102418900457,53.4243076163,4.60883730666,5.61628422474,0.0457415829218,0.242911355097,0.0583669104085,0.0246193722254,0.0448251792997,0.254685263747,0.0591090275779,96.7548081064,8.20995640736,0.213134930066,0.0,0.0244987798358,0.175880600479,0.295165423088,0.322419219931,0.259353311736,0.348071421967,0.420357219083,0.393006503341,0.264902564836,0.491321700717,0.27900657293,0.647673402913,0.738554978465,0.717425481441,0.390355635252,0.238282444779,0.0,0.459792775034,0.196615660925,0.479606475524,0.4505030745,0.379803316579,0.26155617582,0.468038890141,0.390949054623,0.420077759926,0.44716356881,0.468038890141,0.26155617582,0.406270757515,0.420077759926,0.459792775034,0.497195715406,0.048585419034,0.1214669242
AndyWoodhull,199,200,1,187,199,5611,5970,0.161838801954,0.0472598056079,0.0186706690421,0.160148550484,0.0541836380882,0.0317514870847,78.8714229694,7.14870117989,9.05937483395,0.0888287770212,0.271085147622,0.0864695618128,0.0329526391198,0.0875158347196,0.28600752537,0.0877256723462,147.880948102,13.1910809707,0.596541997572,0.485106387255,0.162236474374,0.188146660823,0.262819167646,0.25111995512,0.101066724912,0.463633902793,0.770707627449,0.468124441907,0.23666700855,0.644562747472,0.315332042269,0.461356601322,0.904478580803,1.06627729032,0.662194619795,0.444288699112,0.497276706234,0.453877002087,0.327998158082,0.460099366227,0.474928524163,0.179755327364,0.396323244204,0.479347539638,0.500664986453,0.485506432955,0.448526595052,0.387478097144,0.218248280584,0.500572250678,0.499179146689,0.438327410984,0.484796715287,0.110388907461,0.129648182412
