video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_2_z,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,eyebrow_raise,frown
CarmenLynch1,90,92,1,83,90,2491,2700,0.335506,0.332053,-0.892231,0.128278,0.350203,-0.931433,-29.3436,-145.896,1025.17,0.282334,0.453273,0.121011,0.954355,0.291626,0.478164,0.124941,613.146,225.532,1.95623,0.853247,1.30759,1.02454,0.118869,0.94104,0.643286,2.94125,1.23384,1.0693,0.688285,2.53061,0.471506,0.760063,1.89238,4.06976,0.690888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.711707421745,0.926355558092
CarmenLynch1,99,104,1,92,99,2761,2970,0.247499,0.322158,-0.933556,0.0699852,0.32861,-0.926074,67.6257,-136.119,1042.8,0.272842,0.392666,0.0340975,0.924635,0.279041,0.415086,0.0389286,699.331,237.515,1.20839,0.551477,1.50945,1.54805,1.01972,1.12703,0.752359,2.05159,2.48671,0.726716,1.07159,1.47933,0.449654,0.866429,2.25135,3.63651,2.3274,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.686564728497,0.931652100278
CarmenLynch1,108,118,1,104,108,3121,3240,0.212846,0.374722,-0.922725,0.0739386,0.340398,-0.928693,66.6259,-140.815,1025.42,0.178835,0.372955,0.0294317,0.922621,0.186667,0.395105,0.0285858,697.317,233.748,1.83538,0.829324,0.816828,2.26328,0.0,0.0460881,0.765904,1.37823,0.685952,0.696799,0.0712326,2.3794,0.276956,1.18022,1.6252,3.94312,0.808156,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.76120754911,0.894286078314
CarmenLynch1,128,130,1,118,128,3541,3840,0.279051,0.346087,-0.898359,0.112804,0.365548,-0.930081,27.0833,-112.533,952.663,0.0724468,0.316727,0.0261371,1.02475,0.0823952,0.342373,0.0274338,665.856,250.153,1.36193,1.29291,1.30924,1.65255,0.473959,1.63658,1.17471,1.16451,0.764439,0.0323612,1.69319,2.57918,0.267128,0.902126,1.48515,3.17541,1.85393,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.873571501863,0.959585997305
CarmenLynch1,131,133,1,130,131,3901,3930,0.283756,0.330197,-0.909078,0.0113501,0.338758,-0.935474,-6.80174,-150.27,986.604,0.100537,0.259334,0.0654626,0.921028,0.111284,0.278634,0.067915,633.638,221.146,0.00781889,0.129339,0.154686,0.0551755,0.0,0.0,0.163383,0.754271,0.0,0.0,1.25458,1.05111,0.718089,0.0,0.358053,0.335808,1.49061,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.648582759018,0.934111888723
CarmenLynch1,136,140,1,133,136,3991,4080,0.276188,0.308486,-0.916337,0.0707737,0.343801,-0.938959,31.031,-150.323,972.037,0.0741187,-0.28608,0.0553436,0.93986,0.084441,-0.305844,0.056723,667.993,219.397,0.268415,0.109212,0.0224739,0.561967,0.0,0.0,0.579473,1.24416,0.270719,0.423077,0.657017,1.34887,0.121689,0.91412,0.942538,2.81171,0.0021682,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.571171081718,0.633752940569
CarmenLynch1,149,161,1,140,149,4201,4470,0.276832,0.347691,-0.91065,0.0585425,0.332048,-0.938299,32.0707,-139.586,993.838,0.17049,0.45698,0.210822,0.942085,0.172851,0.480674,0.210595,668.474,230.056,3.14632,1.70968,1.49018,1.23497,0.452961,1.32956,0.852275,2.94889,0.918686,0.287279,1.34513,2.72766,0.922256,0.896153,1.50985,3.34259,1.18979,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.730489459981,0.908084707753
CarmenLynch1,165,170,1,161,165,4831,4950,0.214631,0.326656,-0.92045,0.0478736,0.306309,-0.948617,45.389,-133.745,1014.59,0.00154048,0.331832,0.163838,0.919052,0.018344,0.342236,0.162138,681.32,237.648,2.84254,1.85233,0.933923,1.30805,0.491929,0.914516,0.635308,1.60387,0.877591,0.0299578,1.45628,1.10412,0.0141803,1.90791,2.31846,2.05255,0.888049,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.811654596968,0.925138848869
CarmenLynch1,173,176,1,170,173,5101,5190,0.101079,0.312411,-0.949605,-0.0100649,0.281262,-0.958906,72.9308,-120.475,1007.47,0.105971,-0.16514,0.148022,0.902917,0.114955,-0.172565,0.145752,705.453,252.304,0.0,0.0,0.427542,0.0,0.626566,1.47558,0.67232,0.491634,1.83021,0.823649,0.149546,0.941689,1.30537,0.572164,2.06451,2.78938,0.271566,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.541806449111,0.639707900074
CarmenLynch1,184,185,1,176,184,5281,5520,0.233194,0.304642,-0.924878,0.063009,0.355241,-0.934731,16.8131,-159.342,1052.33,0.0887034,0.469848,0.0172084,0.907915,0.0868745,0.483834,0.0168764,653.966,221.743,2.57387,1.18497,1.86389,1.21817,0.363414,1.91187,1.39191,1.85919,0.847131,0.600223,1.44391,2.31132,1.02476,1.9101,1.63169,2.67732,1.86964,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.778510851184,0.969093921425
CarmenLynch1,188,198,1,185,188,5551,5640,0.200529,0.295687,-0.942666,0.0246634,0.290411,-0.956824,17.6117,-156.235,1050.55,0.0778788,0.384013,-0.0114847,0.891939,0.0875725,0.406815,-0.0119216,654.86,223.006,0.179365,0.0,1.77087,0.251044,0.227353,1.8038,1.54126,2.74422,0.62965,0.25005,1.09122,1.41728,0.286933,0.421969,1.6749,3.15283,0.824838,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.532616357878,0.868995128573
CarmenLynch1,204,210,1,198,204,5941,6120,0.211379,0.30113,-0.937462,0.0402261,0.295248,-0.955366,-10.6501,-172.698,1080.29,0.139058,0.260061,0.0513399,0.867708,0.144614,0.277952,0.0533995,630.673,212.132,1.02492,0.962286,0.102904,0.314226,1.18708,1.19964,0.646842,1.09963,2.67246,0.995543,0.736796,1.02618,0.358224,1.14547,1.63387,2.57632,2.37566,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.642522221828,0.832578419773
CarmenLynch1,214,215,1,210,214,6301,6420,0.200406,0.296584,-0.935579,0.0387838,0.29686,-0.954695,19.0281,-185.654,1086.99,0.0200246,-0.377292,-0.00812908,0.857511,0.0186513,-0.398265,-0.00880943,655.401,205.507,1.46251,0.452085,1.30456,0.130068,0.218245,0.0,0.486699,1.43859,1.13444,0.224783,1.79663,1.72692,0.972877,0.410196,1.67572,2.85503,1.06832,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.589779518912,0.285034451573
CarmenLynch1,217,218,1,215,217,6451,6510,0.176616,0.278105,-0.944914,-0.00128785,0.279381,-0.960145,-4.27928,-172.564,1060.69,-0.0459633,-0.267948,-0.0253631,0.841432,-0.0368485,-0.282274,-0.0248796,636.267,214.914,0.0839283,0.0,0.237749,0.0,0.0,0.680176,0.736991,0.0962009,0.0375254,0.0,0.791154,0.319214,0.0338778,0.0,0.423707,0.812333,0.430923,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.522560203428,0.467335600354
CarmenLynch1,221,225,1,218,221,6541,6630,0.178916,0.27915,-0.943432,-0.0141567,0.286095,-0.958035,-9.34,-176.08,1083.28,-0.044548,-0.289381,-0.00977574,0.846248,-0.0361414,-0.308591,-0.00832365,632.151,214.004,1.31729,0.194755,0.0,1.27042,0.0,0.344445,0.561667,0.406587,0.194255,0.0,1.20349,0.391613,0.0,0.55302,1.64891,2.43318,0.972991,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.58372793895,0.467743065113
CarmenLynch1,236,245,1,225,236,6751,7080,0.219139,0.310503,-0.929382,0.0488071,0.307826,-0.950999,-3.27935,-163.9,1119.78,0.286138,0.250566,0.322029,0.874623,0.286963,0.254937,0.325731,637.25,227.515,4.71198,2.6246,0.795863,1.18913,0.0699143,1.5692,0.0374826,0.858844,0.48168,1.29311,1.04462,2.55801,0.764732,1.77419,2.3841,3.19256,2.40745,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.867865123289,0.843294601066
CarmenLynch1,249,251,1,245,249,7351,7470,0.178528,0.306598,-0.938146,0.0132368,0.28903,-0.95732,4.2721,-184.13,1191.62,0.205329,-0.104879,0.270713,0.816001,0.210084,-0.111968,0.273933,643.211,218.218,3.08144,0.0398952,2.95762,1.45422,0.655722,2.2698,1.26547,2.42322,1.40768,2.75207,1.14177,2.4046,0.821938,1.10903,2.56875,4.27402,1.65082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.561223733095,0.540370236945
CarmenLynch1,253,258,1,251,253,7531,7590,0.149282,0.270817,-0.954573,-0.0211548,0.317608,-0.947851,-71.0922,-157.789,1074.49,0.315465,0.499773,0.1086,0.862331,0.318966,0.526124,0.11529,581.35,228.062,4.31146,2.15757,0.293151,1.39731,0.0,0.0,0.0,2.26524,0.540126,0.370673,0.752615,2.36141,0.131131,0.470685,1.86502,3.62707,0.589136,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.765429087065,0.785199382917
CarmenLynch1,261,264,1,258,261,7741,7830,0.169444,0.320079,-0.938453,0.0191093,0.298346,-0.954349,23.8244,-180.847,1172.86,0.195274,-0.251715,0.350766,0.834987,0.190968,-0.266576,0.353966,658.755,217.125,4.7953,1.63662,1.64686,0.64832,0.22433,0.649064,0.238743,0.856179,2.13058,0.68604,0.689248,3.46514,0.335997,0.710407,1.61892,1.97319,1.64208,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.760653343499,0.433613270468
CarmenLynch1,268,275,1,264,268,7921,8040,0.212735,0.27855,-0.941552,0.0203584,0.286422,-0.956617,-17.5508,-192.831,1153.02,0.0759347,0.371712,-0.00647112,0.837886,0.0810976,0.390976,-0.00487445,626.615,210.371,2.50076,0.629643,0.0,1.35171,1.18711,1.9967,0.00932553,0.836693,2.54644,1.22257,0.341549,1.6809,0.429457,1.56433,2.66308,2.95857,2.15627,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.685872708336,0.773848639678
CarmenLynch1,285,289,2,275,285,8251,8550,0.179765,0.292804,-0.942967,-0.00909037,0.298805,-0.95328,-1.91198,-143.775,1167.88,0.327086,0.244917,0.0815752,0.805654,0.327543,0.265119,0.0836021,638.308,250.949,4.07092,3.41203,0.339631,0.774465,0.0,0.795848,0.274062,0.534099,0.376795,0.627245,1.15737,1.54622,0.771903,0.104127,1.51689,2.88081,2.21434,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.72434066273,0.701864764233
CarmenLynch1,291,296,2,289,291,8671,8730,0.172157,0.274517,-0.946619,0.00263662,0.278965,-0.960111,23.7505,-190.211,1199.0,0.164794,-0.0573,0.0655425,0.802611,0.162146,-0.0647857,0.0665179,657.329,219.163,1.96043,1.12901,1.02796,1.40161,0.950778,0.139808,0.314474,2.1047,2.0579,2.301,1.02379,2.219,0.838232,0.572535,3.42354,3.2223,0.900087,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.629338248262,0.561277280752
CarmenLynch1,299,309,2,296,299,8881,8970,0.188278,0.271045,-0.948286,0.0210395,0.288895,-0.957282,24.1408,-177.503,1182.29,0.136036,0.174667,-0.0333616,0.787935,0.143579,0.188112,-0.0336819,657.955,226.239,0.114186,0.0,2.06253,0.0,0.0984623,0.965958,1.11208,0.856152,0.658832,0.416803,1.08059,1.84202,1.05492,0.743605,2.13453,1.91404,1.89111,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.43958974998,0.676555623006
CarmenLynch1,311,311,1,309,311,9271,9330,0.177263,0.303342,-0.944565,0.0113091,0.277713,-0.960598,7.59036,-184.317,1220.09,0.186774,-0.176022,0.27802,0.763287,0.191838,-0.184329,0.280283,645.389,219.415,0.445635,0.0,1.67616,0.0,0.803407,1.70781,0.876504,2.2423,1.50435,1.86551,0.679296,2.00939,0.913674,1.18796,1.19743,1.54342,2.00084,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.455550614621,0.44580455182
CarmenLynch1,313,314,1,311,313,9331,9390,0.167918,0.309873,-0.943991,0.00186561,0.280882,-0.959617,1.56748,-192.07,1191.23,0.156859,0.299715,0.274128,0.779915,0.163212,0.312159,0.276442,641.011,212.141,0.952839,0.0,1.58181,0.271015,0.392348,1.73355,0.621229,1.5678,0.870656,1.19641,0.638456,0.848826,0.127346,1.19238,1.80098,2.11347,2.07244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.478464949835,0.717150120069
CarmenLynch1,317,319,2,314,317,9421,9510,0.194153,0.28419,-0.939303,0.0284376,0.285458,-0.957991,-10.9938,-161.913,1161.22,0.189363,0.227459,0.0804434,0.81715,0.186663,0.241443,0.0830354,631.217,232.681,4.54438,2.87485,0.688709,0.967528,0.230526,0.507466,0.0352482,0.286147,0.436128,0.572276,0.579321,1.08961,0.38033,0.0112626,1.97346,2.79057,1.26788,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.760700307288,0.672838767213
CristelaAlonza1,0,11,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CristelaAlonza1,18,21,2,11,18,331,540,0.221329,0.345403,-0.928939,0.0470925,0.378959,-0.91684,148.972,-147.264,2963.14,0.0946009,0.434689,0.183543,1.00157,0.0956181,0.459918,0.184548,751.477,213.251,2.04159,0.360664,2.48724,1.28306,2.05383,2.22329,0.501871,3.72336,2.56862,1.79809,0.8412,2.18296,0.518428,1.50658,2.41563,2.85342,1.91681,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.281869342339,0.483675286461
CristelaAlonza1,24,25,2,21,24,631,720,0.181251,0.329305,-0.929596,-0.0421656,0.375721,-0.906765,116.152,-145.803,2421.98,0.157538,0.462944,0.0296023,1.02372,0.161275,0.487468,0.0249389,705.086,223.234,0.423989,0.0,2.20826,0.116597,2.40011,2.72345,0.386085,4.28997,2.67473,1.88395,0.233394,2.27139,0.691372,0.980816,3.93369,3.42515,1.16359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.267318963055,0.480466513805
CristelaAlonza1,41,42,2,25,41,751,1230,0.253773,0.362075,-0.911063,0.0351232,0.372245,-0.89698,106.068,-133.468,2439.73,0.0412963,0.544516,0.289984,1.06482,0.0542993,0.576076,0.291784,738.738,229.456,1.96282,0.900664,2.66409,0.447003,2.03417,3.0442,1.02414,3.83972,2.89541,1.78743,1.82381,4.21084,2.63351,1.40769,2.91243,2.67681,2.44295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.302447995524,0.493514355363
CristelaAlonza1,48,49,2,42,48,1261,1440,0.167688,0.363552,-0.93056,-0.00104017,0.380032,-0.911926,29.0692,-142.844,925.212,0.11042,0.57967,0.15586,1.05919,0.109356,0.603761,0.157784,667.405,214.294,0.577056,0.111132,1.15486,0.322251,0.472534,2.11253,0.449277,2.60652,1.45238,1.13732,0.766048,2.32345,1.1948,1.83673,1.87465,1.7128,1.12059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.276942390504,0.476458636426
CristelaAlonza1,53,54,2,49,53,1471,1590,0.257742,0.344121,-0.934814,0.0920994,0.356935,-0.91022,45.3551,-134.546,948.833,0.327402,0.574679,0.218796,1.08174,0.318936,0.599038,0.218846,685.266,221.923,2.00008,1.69955,1.34038,0.886455,0.382672,1.23937,0.410848,3.13856,0.892954,1.81227,0.933311,2.63553,0.941095,1.95317,3.0114,3.27844,1.26319,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324444842139,0.485665433609
CristelaAlonza1,58,59,2,54,58,1621,1740,0.188505,0.296371,-0.953555,-0.000401053,0.324773,-0.935459,70.2002,-126.518,913.116,0.068437,0.624245,0.18322,1.09272,0.0708945,0.647118,0.187152,707.403,232.569,1.3302,0.872226,1.78207,1.17445,0.426946,2.12167,1.16309,2.64568,0.741617,0.270058,1.20182,3.54205,0.77804,1.52489,1.41967,2.81656,0.413206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.280039817641,0.523826610832
CristelaAlonza1,66,67,2,59,66,1771,1980,0.240173,0.32452,-0.928268,0.0922166,0.334857,-0.936095,124.533,-147.575,978.622,0.0889331,0.397883,0.125809,1.02292,0.0996884,0.42803,0.121397,758.915,215.515,3.15467,0.876552,2.99112,0.1374,1.44278,2.25006,1.004,3.53833,1.94673,1.37477,3.28591,4.98866,2.0091,0.62912,2.36079,2.44536,1.70248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.305686785364,0.471219491451
CristelaAlonza1,83,92,2,67,83,2011,2490,0.250553,0.360897,-0.913793,0.055704,0.400289,-0.9008,166.459,-131.656,960.244,0.0870016,0.877878,0.166073,1.12049,0.0921505,0.893195,0.165968,799.795,230.98,3.1237,2.32745,1.4664,1.49566,2.0359,2.90361,1.01484,3.43702,2.92341,2.01305,2.19055,3.29455,2.17387,2.6674,2.36812,1.98482,2.04347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.334687158706,0.556886451674
CristelaAlonza1,94,98,2,92,94,2761,2820,0.179969,0.279526,-0.946181,0.014679,0.302202,-0.953199,66.0067,-63.5092,2798.22,1.50747,0.614214,1.25215,3.12559,1.471,0.628752,1.25355,791.55,171.809,0.704751,1.57592,1.07217,0.33499,0.183085,0.149406,0.0,1.7485,0.460224,1.27486,0.317501,2.07813,0.6506,1.89835,0.427094,0.428458,0.827151,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.676608285557,0.844040739477
CristelaAlonza1,104,105,2,98,104,2941,3120,0.250009,0.336981,-0.930952,0.0579548,0.3545,-0.914104,127.08,-146.714,1061.43,-0.0411562,0.517103,0.259066,1.07593,-0.0250806,0.542381,0.263257,759.748,211.94,3.28298,2.46816,1.14544,0.643161,1.79234,3.08388,0.51169,4.43089,2.46059,1.13633,0.513498,2.77704,0.944158,2.2527,2.20261,1.6171,2.28556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.300059864725,0.508390704735
CristelaAlonza1,108,109,2,105,108,3151,3240,0.273697,0.328983,-0.917964,0.0404272,0.343379,-0.91787,93.8014,-146.118,1046.55,0.0512968,0.320716,0.0198935,1.03768,0.0619147,0.345928,0.0206014,725.192,208.635,2.73489,1.88695,1.39071,1.32055,1.83739,0.9369,0.663187,4.94705,2.80093,1.05361,0.23719,1.84071,0.445576,0.380648,1.60813,2.11468,1.46231,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.317738212452,0.492337922505
CristelaAlonza1,131,132,2,109,131,3271,3930,0.367626,0.357345,-0.887739,0.179105,0.397419,-0.896202,97.8622,-138.267,1032.41,0.167204,0.622966,0.220841,1.07587,0.168112,0.648826,0.225032,730.038,213.217,2.52229,2.06387,1.80114,1.73857,1.91653,3.02682,1.194,4.31639,2.805,1.34891,1.97339,2.65325,1.0903,2.09206,2.71549,3.27416,2.139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.355620285502,0.504416370522
CristelaAlonza1,136,137,2,132,136,3961,4080,0.345507,0.306147,-0.897721,0.124848,0.35886,-0.92609,38.424,-128.787,885.545,0.0999972,0.528158,-0.00802573,1.14943,0.115396,0.555159,-0.00785599,679.215,216.319,2.97869,2.112,0.929887,1.06214,0.938048,0.23288,0.80397,1.5945,1.31888,1.07603,2.33057,2.03552,1.91393,1.80901,1.37658,2.49063,1.85213,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.380228725323,0.499554140322
CristelaAlonza1,139,140,2,137,139,4111,4170,0.38819,0.33588,-0.89999,0.181354,0.304094,-0.951397,45.5108,-137.066,929.96,-0.00500502,-0.27157,-0.0474174,1.0608,-0.00721321,-0.298949,-0.0512475,686.579,224.18,1.20718,0.764525,1.66338,0.0,1.10829,0.193063,0.180035,2.03965,0.646517,0.138146,1.62073,0.978511,1.45707,0.5061,2.08701,2.9866,0.984404,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.270576502101,0.372054835517
CristelaAlonza1,142,143,2,140,142,4201,4260,0.376243,0.261555,-0.905943,0.151069,0.24375,-0.958,-0.747919,-146.835,902.879,0.0130113,-0.130841,-0.0520151,1.06217,0.020441,-0.156197,-0.0520372,639.078,214.466,0.171143,0.11908,0.206036,0.0,0.642314,0.849755,0.857143,0.509472,0.413182,0.195563,0.743883,1.3559,1.51303,0.289988,0.888687,2.88449,0.198516,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.277833431765,0.409805929326
CristelaAlonza1,157,158,2,143,157,4291,4710,0.325251,0.357159,-0.895885,0.168113,0.379077,-0.898018,123.606,-150.778,960.208,0.0808149,0.669903,0.3025,1.06274,0.0828413,0.6902,0.302899,757.169,208.453,1.66641,1.35541,1.30676,0.322937,1.66274,2.50154,1.23668,3.12721,2.2795,2.75146,1.45448,3.17471,1.27865,1.63958,2.02158,3.206,2.43716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.306039523317,0.508262170262
CristelaAlonza1,173,175,2,158,173,4741,5190,0.319391,0.359671,-0.9131,0.181631,0.38416,-0.899456,110.893,-55.7131,981.622,0.0885027,0.441045,0.178592,2.85328,0.104395,0.476424,0.175848,746.716,229.341,2.36179,2.18058,2.2983,0.367495,1.32691,1.93207,0.95164,3.60487,1.27397,0.898156,1.8566,2.68903,1.54596,1.244,2.34725,2.91663,2.06026,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CristelaAlonza1,180,181,2,175,180,5251,5400,0.150785,0.352186,-0.923704,-0.107481,0.336625,-0.918315,77.3884,-139.681,906.236,0.0675649,0.659342,0.219255,1.07313,0.0604246,0.680901,0.219337,716.133,213.694,0.737561,0.311069,1.17754,0.556047,0.759484,2.19901,0.343693,2.95637,1.11176,0.872965,0.822605,3.19175,1.10465,1.63546,2.1245,3.57839,1.34513,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.269522011055,0.484887713618
CristelaAlonza1,187,189,2,181,187,5431,5610,0.3415,0.341061,-0.894315,0.236456,0.345311,-0.920306,48.6783,-72.1435,977.433,0.17676,0.515707,0.215254,1.51068,0.18276,0.540977,0.218126,687.698,289.201,2.15577,1.83669,2.84911,1.92705,1.32295,1.63281,0.547179,3.4675,1.7957,0.97159,2.53072,4.54893,1.4647,1.56582,2.02105,3.33691,1.68889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.313431232687,0.773086535148
CristelaAlonza1,194,196,2,189,194,5671,5820,0.257434,0.379807,-0.903566,0.0684518,0.38547,-0.897009,89.4094,-158.482,952.825,0.084463,0.506358,0.375815,1.04163,0.0989221,0.536941,0.371553,726.264,205.432,1.84233,0.655091,1.42885,0.362723,1.51775,1.01616,0.416816,3.16722,1.77017,1.38966,1.13123,2.29688,1.5629,0.407184,2.9137,4.26606,1.41002,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.307102479433,0.482976725555
