frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.955238, 1, -58.4612, 11.0839, 491.997, 0.0946242, 0.500325, -0.0320198
2, 0.0333667, 0.932338, 1, -57.3798, 10.6063, 489.168, 0.140447, 0.639245, -0.0315551
3, 0.0667333, 0.934212, 1, -54.1559, 11.5325, 484.755, 0.154283, 0.714206, -0.0567487
4, 0.1001, 0.935011, 1, -53.281, 12.6253, 477.733, 0.143046, 0.744919, -0.0357584
5, 0.133467, 0.924365, 1, -52.9333, 13.3796, 487.17, 0.0653017, 0.667225, -0.00985673
6, 0.166833, 0.921611, 1, -51.5552, 13.6263, 481.97, 0.0455386, 0.637229, 0.0155415
7, 0.2002, 0.936094, 1, -51.5392, 12.2467, 478.046, 0.00945408, 0.618381, 0.0342624
8, 0.233567, 0.944394, 1, -51.975, 11.7484, 477.194, -0.0107845, 0.630651, 0.0414055
9, 0.266933, 0.944373, 1, -53.2239, 11.116, 480.744, -0.0201944, 0.620394, 0.0425653
10, 0.3003, 0.943586, 1, -54.8617, 10.7733, 481.955, -0.0203737, 0.619411, 0.0453697
11, 0.333667, 0.945556, 1, -55.7611, 11.3901, 477.787, -0.0077491, 0.632328, 0.0483966
12, 0.367033, 0.942617, 1, -56.6064, 12.0544, 476.079, -0.003821, 0.646014, 0.0533233
13, 0.4004, 0.944953, 1, -56.6725, 11.8433, 476.976, -0.00930551, 0.643585, 0.0633665
14, 0.433767, 0.935446, 1, -54.9186, 11.3643, 478.623, -0.0353214, 0.621181, 0.0839617
15, 0.467133, 0.923769, 1, -50.0892, 10.9575, 482.507, -0.0748653, 0.562825, 0.0978112
16, 0.5005, 0.923434, 1, -43.3916, 10.9193, 485.393, -0.0845383, 0.559559, 0.100041
17, 0.533867, 0.943527, 1, -36.0531, 10.0983, 488.836, -0.14197, 0.42288, 0.0785764
18, 0.567233, 0.950448, 1, -29.1231, 10.9654, 489.315, -0.101488, 0.327657, 0.060508
19, 0.6006, 0.964172, 1, -23.7465, 10.9215, 489.676, -0.115749, 0.297522, 0.0483518
