frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.984438, 1, 238.241, 35.1151, 528.323, 0.159204, 0.0768, -0.0795688
2, 0.0333667, 0.979132, 1, 237.583, 33.7276, 524.071, 0.167733, 0.0462746, -0.0769971
3, 0.0667333, 0.979775, 1, 236.631, 33.4597, 521.736, 0.177085, 0.0468308, -0.0777989
4, 0.1001, 0.976884, 1, 235.936, 32.1333, 519.886, 0.18015, 0.0337373, -0.0777512
5, 0.133467, 0.9736, 1, 237.337, 29.8254, 521.463, 0.185307, 0.019669, -0.0774881
6, 0.166833, 0.972085, 1, 236.314, 25.9148, 518.834, 0.178239, 0.00907407, -0.0740135
7, 0.2002, 0.97563, 1, 234.369, 20.9261, 514.681, 0.170394, -0.00314319, -0.0706265
8, 0.233567, 0.978961, 1, 233.078, 15.2369, 513.987, 0.157076, 0.00651541, -0.0765655
9, 0.266933, 0.976848, 1, 232.933, 14.7274, 513.86, 0.18399, -0.000352385, -0.0777847
10, 0.3003, 0.980332, 1, 231.502, 9.49121, 511.896, 0.154049, 0.00808871, -0.0791763
11, 0.333667, 0.98274, 1, 232.909, 5.42597, 514.65, 0.126086, 0.0291595, -0.0829216
12, 0.367033, 0.988859, 1, 239.044, 3.33533, 526.36, 0.0952112, 0.100515, -0.0846638
13, 0.4004, 0.983961, 1, 243.311, 3.09296, 536.637, 0.0934299, 0.151346, -0.0882043
14, 0.433767, 0.984013, 1, 252.579, 5.67459, 558.633, 0.111221, 0.181686, -0.056599
15, 0.467133, 0.984099, 1, 254.641, 5.75407, 564.084, 0.108244, 0.165111, -0.0376322
16, 0.5005, 0.987425, 1, 257.762, 8.67242, 571.711, 0.103884, 0.146127, -0.020395
17, 0.533867, 0.990484, 1, 255.575, 10.5235, 568.832, 0.109348, 0.127192, -0.00834626
18, 0.567233, 0.991654, 1, 251.519, 12.9189, 559.084, 0.116539, 0.0858402, -0.00101852
19, 0.6006, 0.990446, 1, 251.146, 13.7571, 553.978, 0.113585, 0.0863396, -0.0244615
20, 0.633967, 0.990311, 1, 254.901, 11.9588, 555.286, 0.0898855, 0.117355, -0.0413391
21, 0.667333, 0.991537, 1, 255.507, 12.1021, 557.829, 0.0946976, 0.179127, -0.0265754
22, 0.7007, 0.992017, 1, 258.312, 7.98147, 559.541, 0.0696692, 0.176162, -0.0130798
23, 0.734067, 0.991438, 1, 257.213, 3.63203, 555.496, 0.0441132, 0.198621, -0.000806285
24, 0.767433, 0.98965, 1, 252.114, -0.91495, 547.38, 0.0183448, 0.218723, 0.0121769
25, 0.8008, 0.990321, 1, 247.373, -5.97528, 544.322, 0.00875994, 0.224748, 0.017342
26, 0.834167, 0.991993, 1, 241.499, -11.9619, 542.218, -0.0343995, 0.215628, 0.0222192
27, 0.867533, 0.990027, 1, 241.588, -12.6791, 542.686, -0.0464792, 0.197146, 0.025999
28, 0.9009, 0.989692, 1, 233.171, -16.8282, 537.445, -0.0572439, 0.201561, 0.0271734
29, 0.934267, 0.988525, 1, 225.971, -19.9511, 535.958, -0.061624, 0.219097, 0.0331458
30, 0.967633, 0.987178, 1, 218.879, -22.674, 535.919, -0.0592569, 0.223261, 0.0356941
31, 1.001, 0.990417, 1, 210.017, -24.8638, 534.434, -0.0599907, 0.239541, 0.0356227
32, 1.03437, 0.991039, 1, 199.2, -25.843, 528.691, -0.0594193, 0.244746, 0.035373
33, 1.06773, 0.992114, 1, 200.187, -26.1167, 532.607, -0.0629494, 0.230109, 0.0467764
34, 1.1011, 0.990697, 1, 188.377, -26.1621, 524.768, -0.0460986, 0.249157, 0.0474549
35, 1.13447, 0.992956, 1, 177.791, -25.7456, 521.385, -0.027727, 0.277432, 0.0523638
36, 1.16783, 0.990204, 1, 167.488, -24.5692, 518.724, -0.0229804, 0.279652, 0.0577346
37, 1.2012, 0.988035, 1, 157.42, -22.3487, 517.665, -0.0103219, 0.290157, 0.0623884
38, 1.23457, 0.987299, 1, 147.637, -19.711, 518.258, 0.0437629, 0.291882, 0.0508234
39, 1.26793, 0.989303, 1, 147.334, -19.6239, 521.505, 0.00927382, 0.260983, 0.0792122
40, 1.3013, 0.985915, 1, 135.898, -18.6884, 519.568, 0.0157866, 0.278487, 0.0731859
