frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
61, 2.002, 0.988888, 1, -73.3936, -90.5957, 671.424, 0.0546482, 0.333563, -0.0936873
62, 2.03537, 0.988542, 1, -73.421, -90.2739, 670.996, 0.0573545, 0.333276, -0.0930035
63, 2.06873, 0.988934, 1, -73.4961, -90.1317, 671.022, 0.0571975, 0.334307, -0.0924461
64, 2.1021, 0.988993, 1, -73.5358, -89.9893, 670.59, 0.0591336, 0.335207, -0.0921633
65, 2.13547, 0.988912, 1, -73.7117, -89.8904, 670.065, 0.0560187, 0.332292, -0.091455
66, 2.16883, 0.988327, 1, -73.9615, -89.9624, 670.161, 0.0564889, 0.332592, -0.091037
67, 2.2022, 0.988449, 1, -73.885, -90.1394, 669.995, 0.054632, 0.331477, -0.0906093
68, 2.23557, 0.9882, 1, -73.6067, -90.2741, 669.613, 0.0536919, 0.327536, -0.0915169
69, 2.26893, 0.988485, 1, -73.2719, -90.4185, 669.768, 0.050722, 0.327486, -0.092458
70, 2.3023, 0.988545, 1, -72.9191, -90.4413, 669.814, 0.049228, 0.325059, -0.090884
71, 2.33567, 0.988238, 1, -72.5479, -90.1751, 669.271, 0.0499964, 0.323817, -0.0900973
72, 2.36903, 0.988379, 1, -72.2363, -89.8891, 669.243, 0.0492028, 0.321129, -0.0894447
73, 2.4024, 0.987624, 1, -71.9913, -89.7448, 669.147, 0.0499611, 0.320951, -0.0887316
74, 2.43577, 0.98758, 1, -71.6468, -89.7498, 668.589, 0.0480832, 0.319895, -0.0862292
75, 2.46913, 0.987325, 1, -71.4386, -89.9468, 668.652, 0.048765, 0.317076, -0.0846472
76, 2.5025, 0.987544, 1, -71.1672, -90.2165, 668.542, 0.0469012, 0.316736, -0.0834095
77, 2.53587, 0.987688, 1, -70.9811, -90.5002, 668.693, 0.0432263, 0.312384, -0.0815824
78, 2.56923, 0.988195, 1, -70.8695, -90.6824, 668.816, 0.0423732, 0.313331, -0.0800708
79, 2.6026, 0.98751, 1, -70.7722, -90.8157, 668.61, 0.0388869, 0.312375, -0.0782083
80, 2.63597, 0.987541, 1, -70.7249, -90.8693, 667.925, 0.037369, 0.310764, -0.0772445
81, 2.66933, 0.988002, 1, -70.7911, -90.8376, 667.537, 0.0362708, 0.308403, -0.0758286
82, 2.7027, 0.98844, 1, -70.8456, -90.7678, 667.713, 0.0360217, 0.304431, -0.0748241
83, 2.73607, 0.989026, 1, -70.8565, -90.503, 667.518, 0.0368468, 0.30445, -0.0737732
84, 2.76943, 0.989232, 1, -70.9304, -90.2313, 667.672, 0.0376354, 0.306388, -0.0720686
85, 2.8028, 0.989515, 1, -70.7877, -89.9398, 667.545, 0.039625, 0.300968, -0.0709769
86, 2.83617, 0.989325, 1, -70.6302, -89.8127, 667.075, 0.039119, 0.299211, -0.0690387
87, 2.86953, 0.989089, 1, -70.5073, -89.9711, 667.302, 0.0364782, 0.298868, -0.0671857
88, 2.9029, 0.988614, 1, -70.074, -90.1075, 666.561, 0.0340022, 0.288528, -0.066414
89, 2.93627, 0.988792, 1, -69.6823, -90.3566, 666.645, 0.0306934, 0.284948, -0.0643474
90, 2.96963, 0.988927, 1, -69.0197, -90.57, 666.794, 0.0328854, 0.278402, -0.0626641
91, 3.003, 0.989675, 1, -68.2228, -91.012, 667.614, 0.0306263, 0.278158, -0.0625444
92, 3.03637, 0.989378, 1, -66.952, -91.3274, 667.039, 0.0272441, 0.274172, -0.0618956
93, 3.06973, 0.989206, 1, -65.2711, -91.5957, 666.723, 0.024764, 0.263593, -0.0596601
94, 3.1031, 0.989329, 1, -63.0525, -91.9312, 667.269, 0.0233213, 0.257325, -0.0574101
95, 3.13647, 0.990407, 1, -59.8403, -92.301, 669.617, 0.015849, 0.242779, -0.0506816
96, 3.16983, 0.990666, 1, -53.6665, -92.0688, 671.399, -0.00520685, 0.192899, -0.0318967
97, 3.2032, 0.98257, 1, -44.132, -92.0306, 669.889, 0.01148, 0.0767841, -0.00614316
98, 3.23657, 0.977304, 1, -31.6068, -90.9501, 660.742, 0.014805, -0.0133004, 0.00390605
99, 3.26993, 0.920277, 1, -21.562, -91.3712, 654.671, -0.12205, 0.0193844, 0.0226316
100, 3.3033, 0.900482, 1, -11.059, -90.6121, 646.923, -0.210126, -0.00831391, 0.024225
101, 3.33667, 0.877663, 1, -0.65017, -90.4554, 647.646, -0.26798, -0.0379394, 0.0278662
102, 3.37003, 0.807051, 1, 8.43383, -90.5571, 649.894, -0.294689, -0.0927798, 0.0195192
103, 3.4034, 0.844883, 1, 17.6579, -91.2804, 648.718, -0.296961, -0.204, 0.0195003
104, 3.43677, 0.921552, 1, 25.4463, -91.6346, 649.243, -0.146889, -0.342243, 0.00688129
105, 3.47013, 0.975221, 1, 32.0592, -92.3748, 645.191, -0.0429952, -0.428487, -0.0159271
106, 3.5035, 0.978109, 1, 35.1234, -95.2514, 653.248, -0.0285558, -0.448301, -0.0444717
107, 3.53687, 0.979168, 1, 37.4156, -97.3175, 659.371, -0.0202592, -0.460303, -0.071691
108, 3.57023, 0.982498, 1, 39.7469, -99.2462, 667.8, -0.0302645, -0.473894, -0.105211
109, 3.6036, 0.985196, 1, 42.0871, -101.104, 675.977, -0.0589822, -0.483884, -0.140644
110, 3.63697, 0.98556, 1, 44.1579, -102.837, 683.038, -0.0730518, -0.493942, -0.155981
111, 3.67033, 0.986604, 1, 46.1514, -104.978, 689.585, -0.103858, -0.504273, -0.17046
112, 3.7037, 0.988549, 1, 47.649, -105.579, 690.37, -0.104907, -0.537652, -0.17604
113, 3.73707, 0.953215, 1, 49.1167, -104.862, 684.072, -0.13096, -0.564317, -0.192824
114, 3.77043, 0.942344, 1, 51.2993, -104.368, 679.218, -0.136876, -0.608268, -0.221286
115, 3.8038, 0.949704, 1, 53.5053, -104.858, 680.057, -0.147901, -0.62656, -0.237473
116, 3.83717, 0.954639, 1, 55.967, -108.165, 694.575, -0.198368, -0.589976, -0.246656
117, 3.87053, 0.949206, 1, 58.3644, -106.423, 690.383, -0.197424, -0.62142, -0.256417
118, 3.9039, 0.968525, 1, 60.6627, -102.499, 685.582, -0.160041, -0.64477, -0.238774
119, 3.93727, 0.966452, 1, 66.003, -104.18, 700.442, -0.166312, -0.630494, -0.250833
120, 3.97063, 0.963468, 1, 71.5779, -104.467, 706.564, -0.181517, -0.655165, -0.266091
121, 4.004, 0.960793, 1, 77.9795, -105.134, 715.883, -0.165289, -0.67247, -0.261397
122, 4.03737, 0.959128, 1, 84.9576, -105.528, 729.58, -0.11774, -0.682151, -0.238402
123, 4.07073, 0.956451, 1, 91.6443, -103.149, 737.261, -0.0858749, -0.695011, -0.207206
124, 4.1041, 0.966266, 1, 95.5761, -94.5177, 719, -0.0753449, -0.74108, -0.18015
