frame, timestamp, confidence, success, Tx, Ty, Tz, Rx, Ry, Rz
1, 0, 0.988214, 1, 108.786, -21.9014, 480.304, -0.152213, -0.23921, -0.0807933
2, 0.0333667, 0.988214, 1, 110.06, -21.5049, 482.618, -0.142094, -0.237609, -0.102762
3, 0.0667333, 0.990247, 1, 111.37, -21.3642, 486.761, -0.133463, -0.24534, -0.111783
4, 0.1001, 0.990445, 1, 112.396, -21.1674, 489.745, -0.13327, -0.25437, -0.115964
5, 0.133467, 0.991078, 1, 112.657, -21.0214, 491.243, -0.128819, -0.267113, -0.11865
6, 0.166833, 0.990895, 1, 112.74, -21.1162, 492.786, -0.124266, -0.282558, -0.119456
7, 0.2002, 0.990709, 1, 112.676, -21.2239, 495.048, -0.120632, -0.297059, -0.116471
8, 0.233567, 0.989251, 1, 112.267, -21.202, 493.707, -0.117507, -0.329258, -0.119335
9, 0.266933, 0.985108, 1, 111.474, -20.9705, 490.064, -0.107616, -0.361931, -0.121891
10, 0.3003, 0.983889, 1, 110.922, -21.2092, 489.893, -0.114268, -0.376044, -0.12125
11, 0.333667, 0.983144, 1, 110.73, -21.9906, 491.218, -0.13192, -0.381161, -0.127357
12, 0.367033, 0.987869, 1, 112.207, -22.7946, 499.059, -0.157025, -0.401447, -0.136311
13, 0.4004, 0.980257, 1, 117.209, -23.4726, 517.083, -0.130284, -0.447545, -0.126611
14, 0.433767, 0.978502, 1, 118.503, -23.3131, 523.623, -0.128324, -0.476026, -0.130688
15, 0.467133, 0.980445, 1, 118.413, -23.1643, 523.977, -0.117067, -0.489135, -0.128417
16, 0.5005, 0.979783, 1, 118.173, -23.2973, 521.24, -0.100962, -0.503768, -0.116312
17, 0.533867, 0.978971, 1, 117.365, -22.943, 517.162, -0.0881433, -0.513095, -0.103223
18, 0.567233, 0.978554, 1, 116.65, -22.632, 510.326, -0.0904573, -0.519445, -0.097639
19, 0.6006, 0.98045, 1, 117.058, -22.7582, 509.256, -0.0828084, -0.530794, -0.0921837
20, 0.633967, 0.981718, 1, 117.867, -23.1351, 511.223, -0.0755089, -0.525266, -0.0852753
21, 0.667333, 0.981729, 1, 118.775, -23.3627, 513.092, -0.075212, -0.518189, -0.0832014
22, 0.7007, 0.983357, 1, 120.034, -23.3732, 515.451, -0.0776279, -0.514901, -0.0831745
23, 0.734067, 0.98143, 1, 121.218, -23.0274, 516.228, -0.0685718, -0.52122, -0.0836778
24, 0.767433, 0.982502, 1, 122.433, -22.4939, 516.394, -0.0618051, -0.529079, -0.0851314
25, 0.8008, 0.981532, 1, 122.244, -22.1032, 508.525, -0.0708249, -0.54365, -0.100865
