video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_2_z,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,eyebrow_raise,frown
AndyWoodhull,199,200,1,187,199,5611,5970,0.02405012,0.269536164,-0.947669725,-0.192153844,0.264118342,-0.929413272,64.23480953,3.008658517,466.6723111,-0.034262261,-0.018986117,-0.037879864,1.860606333,-0.01509317,0.002659482,-0.038344012,760.4960667,365.9266694,0.373927212,0.266035386,0.055508903,0.059436074,0.218723739,0.159709524,0.0468434,0.414972769,0.800694741,0.39565405,0.127511345,0.522419526,0.176397882,0.268143453,1.165697327,1.106088867,0.568039271,0.269444444,0.558333333,0.288888889,0.122222222,0.302777778,0.341666667,0.033333333,0.194444444,0.355555556,0.505555556,0.377777778,0.277777778,0.183333333,0.05,0.488888889,0.538888889,0.258333333,0.375,0.705370713,0.576572018
AndyWoodhull,203,204,1,200,203,6001,6090,-0.084271803,0.277310844,-0.949178978,-0.284306514,0.253835378,-0.920244,135.8854789,2.740179827,464.8268667,-0.04474279,-0.071837391,-0.017325032,1.883162222,-0.026258827,-0.035118089,-0.015110535,896.7389222,365.4184444,0.463029519,0.079159242,0.012139997,0.155474822,0.493611231,0.191661058,0.193339669,0.582274405,1.234157467,0.363015825,0.20529733,0.381094714,0.083571214,0.166042364,1.461690687,0.992225512,0.56732245,0.588888889,0.6,0.177777778,0,0.566666667,0.666666667,0.088888889,0.211111111,0.444444444,0.711111111,0.211111111,0.244444444,0.122222222,0.144444444,0.566666667,0.7,0.044444444,0.377777778,0.73428895,0.567519381
AndyWoodhull,207,208,1,204,207,6121,6210,0.280359082,0.292960211,-0.906671978,0.067825853,0.2777789,-0.950717544,-51.30958823,7.584885056,451.9762111,0.0495707,0.02506062,-0.004138515,1.911165778,0.070502549,0.019827656,-0.005558157,540.9535556,374.5533222,0.770773288,0.642218284,0.059673342,0.034319334,0.121683962,0.181621866,0.017851507,0.129083474,0.313657439,0.155776846,0.313085481,0.82039509,0.22309923,0.354799209,0.717142338,1.431074744,0.454799042,0.466666667,0.955555556,0.311111111,0,0.077777778,0.077777778,0,0,0,0.322222222,0.777777778,0.922222222,0.322222222,0.211111111,0.4,0.6,0.1,0.277777778,0.752924672,0.636190814
AndyWoodhull,212,213,1,208,212,6241,6360,-0.017372801,0.250011475,-0.962559475,-0.224551344,0.239472217,-0.935562458,108.770685,3.544811165,467.45705,-0.008756133,-0.295424964,-0.093334131,1.8635905,0.003104967,-0.293611657,-0.092897664,843.62045,366.6772917,0.068404474,0.008496979,0.00031648,0.014393466,0.460907259,0.03265875,0.056210008,0.637560756,1.381088675,0.321233886,0.27991091,0.381472353,0.171344663,0.108847439,1.296757821,0.903810958,0.530830609,0.316666667,0.25,0.283333333,0.058333333,0.858333333,0.558333333,0.083333333,0.241666667,0.6,0.7,0.458333333,0.4,0.3,0.066666667,0.275,0.716666667,0.058333333,0.358333333,0.683608533,0.46851424
AndyWoodhull,225,230,1,213,225,6391,6750,0.035813083,0.286426192,-0.943993153,-0.193354136,0.266607194,-0.932472256,66.66639391,3.08755055,468.1972889,0.008068603,-0.085065545,-0.000751043,1.853593167,0.030458618,-0.068932585,0.000484459,763.7195111,365.77335,0.587719767,0.235826452,0.034911189,0.052885773,0.318442145,0.195452905,0.11388925,0.378779982,0.965288159,0.421335028,0.232247814,0.476010675,0.103434885,0.223512658,1.076914696,1.120107574,0.735362373,0.508333333,0.6,0.3,0.097222222,0.486111111,0.394444444,0.025,0.077777778,0.286111111,0.616666667,0.275,0.466666667,0.175,0.241666667,0.544444444,0.608333333,0.061111111,0.497222222,0.739319651,0.571385915
AndyWoodhull,235,236,1,230,235,6901,7050,0.159648866,0.25117754,-0.939042687,-0.067335091,0.245765553,-0.953332493,34.46842942,2.327769157,455.4283,-0.027001038,-0.163636987,-0.050865551,1.897027467,-0.008590545,-0.168344997,-0.05197792,705.2707733,364.6779267,0.33424799,0.020837639,0.005123317,0.058982749,0.074988794,0.010780789,0.040102671,0.142819369,0.789220163,0.284254199,0.17416086,0.400928416,0.09250785,0.033568493,1.168686289,1.211438067,0.213197184,0.52,0.54,0.153333333,0.12,0.3,0,0,0.04,0.233333333,0.546666667,0.313333333,0.513333333,0.293333333,0.113333333,0.5,0.686666667,0.186666667,0.12,0.712041403,0.550480997
AndyWoodhull,241,242,1,236,241,7081,7230,0.09039333,0.251765833,-0.954209233,-0.12163429,0.243211947,-0.954469733,15.55345167,-1.014317291,459.22358,-0.086223637,0.108859003,-0.001305615,1.875108267,-0.061535074,0.132580001,-0.001030898,670.12754,358.5287267,0.75062018,0.211213687,0.014182287,0.211562088,0.018448145,0.190383638,0.159118199,0.213517771,0.467903473,0.245389388,0.028223956,0.713436297,0.111195145,0.352835774,0.726181943,0.913364445,0.42604757,0.333333333,0.14,0.38,0.226666667,0.026666667,0.193333333,0,0.086666667,0.166666667,0.226666667,0.066666667,0.766666667,0.166666667,0.306666667,0.56,0.413333333,0.26,0.326666667,0.682805252,0.641741153
AndyWoodhull,246,247,1,242,246,7261,7380,0.072421665,0.266878342,-0.954593883,-0.120701396,0.242857333,-0.956089792,30.21224398,-0.136080098,464.7744333,-0.045322427,-0.09786797,0.002282546,1.870549333,-0.036989223,-0.094901994,0.002023874,694.9281833,359.8959917,0.724137628,0.046194938,0.111685724,0.150369705,0.516750971,0.106083968,0.069625155,1.200187873,1.300606683,0.585369005,0.239855062,0.356838702,0.063311564,0.640771675,1.022865514,0.528232602,0.484380585,0.633333333,0.1,0.633333333,0,0.425,0.466666667,0,0.683333333,0.658333333,0.775,0.166666667,0.216666667,0,0.233333333,0.166666667,0.4,0.433333333,0.208333333,0.682238097,0.460358309
AndyWoodhull,274,285,2,247,274,7411,8220,0.058130997,0.275794557,-0.950723825,-0.162593416,0.269073125,-0.939836332,55.34538996,0.486159452,453.3731259,-0.070336702,-0.049389961,-0.042890265,1.905317778,-0.045744852,-0.032742594,-0.042369952,746.5224914,361.2861691,0.531803905,0.221109931,0.04581736,0.06893061,0.228960438,0.239889904,0.224201111,0.274845507,0.617088002,0.228019549,0.187487903,0.458570872,0.076516687,0.207024664,0.814779954,0.941925667,0.489638839,0.344444444,0.528395062,0.359259259,0.090123457,0.401234568,0.318518519,0.117283951,0.049382716,0.183950617,0.432098765,0.333333333,0.344444444,0.120987654,0.10617284,0.341975309,0.498765432,0.175308642,0.437037037,0.73489736,0.584113272
AndyWoodhull,288,289,1,285,288,8551,8640,0.157354557,0.243377756,-0.9474161,-0.04352891,0.2166077,-0.963983444,32.21521844,7.575106397,451.7822889,0.011003969,-0.378383597,-0.023024749,1.923928889,0.016662152,-0.397767346,-0.023072548,702.3202222,374.8600778,0.130887234,0.014038238,0.198724276,0.008092528,0.496890488,0.009369584,0.008994385,1.011880484,1.163232933,0.702555409,0.28019872,0.179542658,0.139863425,0.215236063,1.027022031,0.805321136,0.11924656,0.344444444,0,0.266666667,0.166666667,0.588888889,0.255555556,0,0.533333333,0.633333333,0.677777778,0.444444444,0.411111111,0.211111111,0.055555556,0.233333333,0.488888889,0.333333333,0,0.686167653,0.381198404
