time,pitch,intensity
0.01,--undefined--,--undefined--
0.02,--undefined--,--undefined--
0.03,--undefined--,--undefined--
0.04,--undefined--,--undefined--
0.05,--undefined--,--undefined--
0.06,--undefined--,51.12788616952991
0.07,--undefined--,50.7660548070725
0.08,--undefined--,50.01960504849568
0.09,--undefined--,49.25594078585592
0.1,--undefined--,48.73564389868638
0.11,--undefined--,48.71340161118073
0.12,--undefined--,49.53649081404931
0.13,--undefined--,50.92962923335335
0.14,--undefined--,51.99176915563827
0.15,--undefined--,52.50717179852883
0.16,--undefined--,53.38969999883189
0.17,--undefined--,55.01330443900502
0.18,--undefined--,56.37639044879704
0.19,--undefined--,56.555954154589315
0.2,--undefined--,55.5107889580965
0.21,--undefined--,53.99645876372606
0.22,--undefined--,52.97245595006551
0.23,--undefined--,52.47886103356382
0.24,--undefined--,52.01411881543617
0.25,--undefined--,51.39210297943045
0.26,--undefined--,50.56971653465281
0.27,--undefined--,49.565998304128996
0.28,--undefined--,48.51259611146121
0.29,--undefined--,47.45086831733445
0.3,--undefined--,46.35676068003815
0.31,--undefined--,45.32141857251795
0.32,--undefined--,44.40673776795355
0.33,--undefined--,43.565634706579836
0.34,--undefined--,42.83163228390349
0.35000000000000003,--undefined--,42.28169408147897
0.36,--undefined--,41.83010921052555
0.37,--undefined--,41.27371231114945
0.38,--undefined--,40.546801723103435
0.39,--undefined--,39.841081360900205
0.4,--undefined--,39.402034479376724
0.41000000000000003,--undefined--,39.280756832763274
0.42,--undefined--,39.33615046229623
0.43,--undefined--,39.3765726163664
0.44,--undefined--,39.28566755352889
0.45,--undefined--,39.05039683005531
0.46,--undefined--,38.73557461722398
0.47000000000000003,--undefined--,38.46651959113228
0.48,--undefined--,38.286006980501774
0.49,--undefined--,38.02742272947578
0.5,--undefined--,37.557052413410595
0.51,--undefined--,37.1248867809632
0.52,--undefined--,37.1273867441816
0.53,--undefined--,37.46698552625159
0.54,--undefined--,37.62496696190011
0.55,--undefined--,37.283367763454166
0.56,--undefined--,36.583390716729554
0.5700000000000001,--undefined--,36.042095120720546
0.58,--undefined--,36.105379565930335
0.59,--undefined--,36.59605036829655
0.6,--undefined--,36.93033748342549
0.61,--undefined--,36.762210477794895
0.62,--undefined--,36.19872974902174
0.63,--undefined--,35.66836664378928
0.64,--undefined--,35.706083707291356
0.65,--undefined--,36.39342888054256
0.66,--undefined--,37.13395538675665
0.67,--undefined--,37.38730250172884
0.68,--undefined--,37.22735458682259
0.6900000000000001,--undefined--,37.0853933476688
0.7000000000000001,--undefined--,37.308680414032736
0.71,--undefined--,38.393962103126334
0.72,--undefined--,41.06578687272847
0.73,--undefined--,45.05060861520848
0.74,--undefined--,49.116769350190914
0.75,--undefined--,52.52669874351891
0.76,--undefined--,55.261914629051326
0.77,--undefined--,57.43679011367465
0.78,--undefined--,59.011819867313875
0.79,--undefined--,60.023825248271436
0.8,--undefined--,61.40214875968997
0.81,--undefined--,64.15312378067856
0.8200000000000001,189.28399156091749,67.40619343089853
0.8300000000000001,188.83459236626982,69.71632171846639
0.84,187.97770112341252,70.6896772747153
0.85,187.3380353084888,70.60523917472492
0.86,186.72933024554004,70.27922226185144
0.87,184.9444089695462,70.63664084675543
0.88,181.39393971788775,71.57853945880473
0.89,175.7264696894977,72.18968129758991
0.9,170.8225631722764,71.82810560830741
0.91,167.73047482122266,70.31587881990865
0.92,--undefined--,67.80370728470142
0.93,--undefined--,64.85447261089405
0.9400000000000001,--undefined--,62.17264363385968
0.9500000000000001,--undefined--,59.76716080312663
0.96,--undefined--,56.962442716315834
0.97,--undefined--,54.12890604712465
0.98,--undefined--,56.2019497837825
0.99,--undefined--,62.99370776775866
1,232.48123795392655,69.23069662010614
1.01,231.1795394256035,73.55176050845856
1.02,228.91270242820127,76.36161251663364
1.03,225.74033696801033,78.02269459399467
1.04,220.6451088872217,78.86428001690099
1.05,216.6810783003456,79.14684774340806
1.06,215.71986896079565,79.09464852539271
1.07,216.30674604964574,78.92185082631039
1.08,217.0946350035112,78.72570096120332
1.09,217.38756292659434,78.42234929833855
1.1,217.2773940682146,77.85128688112765
1.11,217.6180903380483,76.91015621760172
1.12,218.97566292425367,75.73108883561204
1.1300000000000001,219.84493659079718,74.83203664302617
1.1400000000000001,219.0669700865727,74.64924410880836
1.1500000000000001,216.97254652419153,74.8696483390421
1.16,213.24296701280218,74.77005217552393
1.17,208.23132489429616,73.85019819559658
1.18,203.55111286135138,71.90886282525717
1.19,190.6673895283058,69.04664614399354
1.2,180.80202122077347,65.90543813237099
1.21,179.79537615038348,63.618094861104545
1.22,177.1129336817127,62.99873400620045
1.23,184.1920798798969,63.95769113493262
1.24,194.1240843859467,65.7132272898531
1.25,196.5589286241403,67.48050187178042
1.26,196.7579488126103,68.99621031762845
1.27,196.13032852238788,70.43403110705258
1.28,195.61212812201802,71.94269343265826
1.29,195.42975745151307,73.38663537032053
1.3,195.57904513527228,74.56051522750452
1.31,196.28083464935258,75.3491018665204
1.32,197.01860165456068,75.63964075060422
1.33,196.92417450375984,75.29662205028681
1.34,195.9037504549054,74.20573802020601
1.35,194.45598514702752,72.25519899900779
1.36,185.609265652404,69.31286933379816
